Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1374,2338035954,nvetta,0,165.9,QB Derek Carr RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Terry McLaurin FLEX Jerry Jeudy WR Darnell Mooney TE Hayden Hurst DST Cardinals ,,,
1377,2329935024,jruby7112,0,165.88,QB Patrick Mahomes RB Dalvin Cook RB James Robinson WR Julio Jones WR Diontae Johnson FLEX Danny Amendola WR Cam Sims TE Noah Fant DST Texans ,,,
1378,2338349157,calicheesehead,0,165.84,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds WR Keenan Allen WR Marvin Jones Jr. WR Jerry Jeudy FLEX Marvin Hall TE Noah Fant DST Cardinals ,,,
1379,2330590828,jgorski17,0,165.82,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Josh Jacobs WR Terry McLaurin WR Chase Claypool WR Darnell Mooney TE Noah Fant DST Giants ,,,
1379,2334949188,kujo150,0,165.82,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Allen Robinson II WR Jerry Jeudy FLEX Christian Blake TE Noah Fant DST WAS Football Team ,,,
1379,2335437059,jbohop2,0,165.82,QB Drew Lock RB Dalvin Cook FLEX James Robinson RB Phillip Lindsay WR Keenan Allen WR JuJu Smith-Schuster WR Marvin Jones Jr. TE Hunter Henry DST Panthers ,,,
1379,2337826768,aantonucci,0,165.82,QB Drew Lock RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. TE Noah Fant DST Giants ,,,
1379,2334182729,Gsboys,0,165.82,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Julio Jones FLEX Keenan Allen WR Brandin Cooks WR Steven Sims Jr. TE Hayden Hurst DST Cardinals ,,,
1379,2337050170,kodyherzog,0,165.82,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Antonio Gibson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Evan Engram DST Vikings ,,,
1385,2331151810,OdellBeckhamsDad,0,165.8,QB Josh Allen RB Dalvin Cook FLEX James Conner RB DeeJay Dallas WR Stefon Diggs WR Diontae Johnson WR Preston Williams TE Logan Thomas DST Vikings ,,,
1385,2336416431,rmthawk64,0,165.8,QB Josh Allen FLEX Chase Edmonds RB D'Andre Swift RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Jerry Jeudy TE Hayden Hurst DST Texans ,,,
1385,2336888016,JTS617,0,165.8,QB Derek Carr RB Dalvin Cook RB Travis Homer WR Stefon Diggs FLEX Chase Claypool WR DJ Moore WR Jerry Jeudy TE Darren Waller DST Giants ,,,
1385,2338754926,ryancazire,0,165.8,QB Teddy Bridgewater RB Christian McCaffrey RB Antonio Gibson WR DJ Moore WR Christian Kirk WR Sterling Shepard FLEX Travis Kelce TE Jonnu Smith DST Cardinals ,,,
1389,2333327823,perurich,0,165.76,QB Jake Luton RB Dalvin Cook RB James Robinson WR Stefon Diggs WR Julio Jones FLEX Cole Beasley WR Jerry Jeudy TE Will Dissly DST Falcons ,,,
1390,2338140491,jjjaxon,0,165.74,QB Deshaun Watson RB Dalvin Cook RB Clyde Edwards-Helaire WR JuJu Smith-Schuster WR Cole Beasley WR DJ Chark Jr. TE Evan Engram FLEX Hunter Henry DST WAS Football Team ,,,
1391,2338829892,nanaimosteve,0,165.72,QB Drew Lock FLEX Dalvin Cook RB David Johnson RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett WR Jerry Jeudy TE Noah Fant DST Vikings ,,,
1392,2337393501,salukifan,0,165.7,QB Russell Wilson RB Dalvin Cook RB Le'Veon Bell WR Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy FLEX Nelson Agholor TE Evan Engram DST Ravens ,,,
1392,2337768542,notfamousblade,0,165.7,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Julio Jones WR Jerry Jeudy WR Marvin Hall TE Irv Smith Jr. DST Falcons ,,,
1394,2336605511,aaperez44,0,165.64,QB Deshaun Watson RB Dalvin Cook RB James Robinson FLEX Josh Jacobs WR Brandin Cooks WR Mike Williams WR Jerry Jeudy TE Trey Burton DST Vikings ,,,
1394,2338450884,vtmattb,0,165.64,QB Deshaun Watson RB Dalvin Cook RB Derrick Henry FLEX DeeJay Dallas WR Will Fuller V WR Jerry Jeudy WR Marvin Hall TE Hayden Hurst DST Vikings ,,,
1394,2334699899,jjwahl5,0,165.64,QB Deshaun Watson RB Dalvin Cook RB Jordan Wilkins WR Julio Jones WR Tyler Lockett FLEX Sterling Shepard WR Jerry Jeudy TE Evan Engram DST Giants ,,,
1394,2334741863,dbates88,0,165.64,QB Deshaun Watson RB Dalvin Cook FLEX Melvin Gordon III RB DeeJay Dallas WR Will Fuller V WR Corey Davis WR Curtis Samuel TE Evan Engram DST Titans ,,,
1398,2336668910,mammola,0,165.62,QB Kyler Murray RB Dalvin Cook RB Chase Edmonds WR Julio Jones FLEX Christian Kirk WR Marvin Jones Jr. WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
1398,2336782429,kreel,0,165.62,QB Drew Lock RB Dalvin Cook RB Josh Jacobs FLEX Justin Jackson WR Julio Jones WR Terry McLaurin WR Brandin Cooks TE Hayden Hurst DST Panthers ,,,
1398,2337578481,Smoltzjr,0,165.62,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Adam Thielen WR Marvin Jones Jr. WR Jerry Jeudy TE T.J. Hockenson DST Texans ,,,
1401,2337252338,rearley152,0,165.6,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Brandin Cooks WR Darnell Mooney TE Irv Smith Jr. DST Giants ,,,
1401,2338148079,silvakid001,0,165.6,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Brandin Cooks WR Darnell Mooney TE Irv Smith Jr. DST Giants ,,,
1401,2338724456,c_bridges,0,165.6,QB Russell Wilson RB Dalvin Cook RB James Conner WR Tyler Lockett WR Cole Beasley FLEX Jerry Jeudy WR David Moore TE Evan Engram DST Titans ,,,
1401,2339031827,Sofa_Taco,0,165.6,QB Russell Wilson RB Dalvin Cook RB Clyde Edwards-Helaire FLEX Justin Jackson WR DK Metcalf WR Jerry Jeudy WR Demarcus Robinson TE Jonnu Smith DST Texans ,,,
1405,2338796160,JWhittles7,0,165.58,QB Patrick Mahomes RB Justin Jackson RB DeeJay Dallas WR Tyreek Hill WR Chase Claypool WR Marvin Jones Jr. TE Travis Kelce FLEX Hayden Hurst DST Giants ,,,
1406,2337650664,mutechjr,0,165.54,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Stefon Diggs WR Jerry Jeudy WR Anthony Miller TE Jonnu Smith DST Cardinals ,,,
1407,2335006063,grizzlyroyceadams,0,165.52,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX Josh Jacobs WR Julio Jones WR Jerry Jeudy WR Russell Gage TE Noah Fant DST Vikings ,,,
1407,2330228765,nagroce,0,165.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Diontae Johnson TE Hayden Hurst DST Cardinals ,,,
1407,2331961221,denplo1,0,165.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Diontae Johnson TE Hayden Hurst DST Cardinals ,,,
1407,2334600558,Razzmuss,0,165.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Diontae Johnson TE Hayden Hurst DST Cardinals ,,,
1407,2336387372,Ghost2ThePost,0,165.52,QB Drew Lock RB Dalvin Cook RB James Conner WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. FLEX Darnell Mooney TE Logan Thomas DST Giants ,,,
1407,2336443518,vas33,0,165.52,QB Drew Lock RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Stefon Diggs WR Brandin Cooks WR Jerry Jeudy TE Noah Fant DST Vikings ,,,
1407,2337204897,Oninidla8,0,165.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Diontae Johnson TE Hayden Hurst DST Cardinals ,,,
1414,2337100797,andrewluck35,0,165.5,QB Russell Wilson RB Dalvin Cook RB David Johnson FLEX Melvin Gordon III WR Brandin Cooks WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST Ravens ,,,
1414,2337474840,nedstark56,0,165.5,QB Josh Allen RB Christian McCaffrey RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett FLEX Mike Williams WR John Brown TE Albert Okwuegbunam DST Giants ,,,
1414,2337901478,timmster,0,165.5,QB Josh Allen RB James Conner RB DeeJay Dallas WR Stefon Diggs WR Terry McLaurin FLEX Jerry Jeudy WR Danny Amendola TE T.J. Hockenson DST Chiefs ,,,
1417,2336968537,Deuce22Wayne,0,165.46,QB Matt Ryan RB Dalvin Cook FLEX J.K. Dobbins RB Wayne Gallman Jr. WR Terry McLaurin WR Christian Kirk WR Russell Gage TE Evan Engram DST Steelers ,,,
1418,2331876951,SoftBaller22,0,165.44,QB Justin Herbert RB Dalvin Cook RB Justin Jackson WR Keenan Allen WR Chase Claypool WR Marvin Jones Jr. FLEX David Moore TE Evan Engram DST Steelers ,,,
1418,2338506184,vtguru,0,165.44,QB Deshaun Watson RB Dalvin Cook RB Josh Jacobs WR Will Fuller V WR Diontae Johnson FLEX Mecole Hardman WR Jerry Jeudy TE Logan Thomas DST WAS Football Team ,,,
1418,2334963318,TheMayor1996,0,165.44,QB Justin Herbert RB Dalvin Cook FLEX Clyde Edwards-Helaire RB J.D. McKissic WR DK Metcalf WR Cole Beasley WR Marvin Jones Jr. TE Jonnu Smith DST Vikings ,,,
1421,2339513468,dabearsmtl,0,165.42,QB Drew Lock RB Christian McCaffrey FLEX Clyde Edwards-Helaire RB DeeJay Dallas WR Julio Jones WR Justin Jefferson WR Jerry Jeudy TE Noah Fant DST Vikings ,,,
1421,2331314956,disneyfreak,0,165.42,QB Kyler Murray RB Dalvin Cook RB Gus Edwards WR Brandin Cooks WR Christian Kirk WR Darius Slayton TE Eric Ebron FLEX Hunter Henry DST Steelers ,,,
1421,2334473837,Junior2084,0,165.42,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hayden Hurst DST WAS Football Team ,,,
1421,2335469348,putailgater,0,165.42,QB Drew Lock RB Dalvin Cook RB Clyde Edwards-Helaire WR JuJu Smith-Schuster WR Chase Claypool WR Cole Beasley FLEX Marvin Jones Jr. TE Evan Engram DST WAS Football Team ,,,
1421,2336115409,bleacherbum099,0,165.42,QB Drew Lock RB Dalvin Cook RB David Johnson FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Jerry Jeudy TE Hayden Hurst DST Cardinals ,,,
1421,2336961152,derml299,0,165.42,QB Drew Lock RB Dalvin Cook RB Todd Gurley II WR A.J. Brown WR Justin Jefferson WR Chase Claypool TE Noah Fant FLEX Mike Gesicki DST Titans ,,,
1421,2337552815,jedburkholder,0,165.42,QB Drew Lock RB Dalvin Cook RB James Conner WR A.J. Brown WR Brandin Cooks WR Marvin Jones Jr. FLEX Diontae Johnson TE Hayden Hurst DST WAS Football Team ,,,
1421,2335951281,brennyroe,0,165.42,QB Kyler Murray RB Dalvin Cook RB Justin Jackson WR Diontae Johnson WR Sterling Shepard WR Jerry Jeudy FLEX Randall Cobb TE T.J. Hockenson DST Steelers ,,,
1429,2334357278,NewYorkValues,0,165.4,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB Wayne Gallman Jr. WR Stefon Diggs WR Tyler Lockett WR Darnell Mooney TE Will Dissly DST Giants ,,,
1429,2338651687,roxanne8686,0,165.4,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Jerry Jeudy WR Darnell Mooney TE Hayden Hurst DST Falcons ,,,
1429,2336665813,jfrost757,0,165.4,QB Russell Wilson FLEX Christian McCaffrey RB Dalvin Cook RB Chase Edmonds WR Sterling Shepard WR Jerry Jeudy WR Steven Sims Jr. TE Trey Burton DST Cardinals ,,,
1429,2337511811,gobluejrm,0,165.4,QB Josh Allen FLEX Dalvin Cook RB James Conner RB Chase Edmonds WR Tyler Lockett WR Jerry Jeudy WR Danny Amendola TE Irv Smith Jr. DST Cardinals ,,,
1429,2338029774,DFSGolfphin,0,165.4,QB Josh Allen RB Dalvin Cook FLEX James Conner RB Chase Edmonds WR Keenan Allen WR John Brown WR Marcus Johnson TE Logan Thomas DST Giants ,,,
1429,2338215589,z24lax,0,165.4,QB Josh Allen RB Dalvin Cook FLEX James Conner RB Chase Edmonds WR Keenan Allen WR John Brown WR Marcus Johnson TE Logan Thomas DST Giants ,,,
1435,2334964023,AshRic5,0,165.38,QB Patrick Mahomes RB Dalvin Cook RB Adrian Peterson WR Julio Jones WR Tyreek Hill WR Randall Cobb TE Darren Fells FLEX Logan Thomas DST Titans ,,,
1435,2338774711,redd101,0,165.38,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas WR DK Metcalf WR Chase Claypool WR Marvin Jones Jr. FLEX David Moore TE Jordan Akins DST Chiefs ,,,
1435,2337095251,KlckStart,0,165.38,QB Patrick Mahomes FLEX Antonio Gibson RB David Johnson RB DeeJay Dallas WR Tyreek Hill WR Diontae Johnson WR Demarcus Robinson TE Travis Kelce DST Titans ,,,
1438,2336375695,kburb921,0,165.34,QB Ben Roethlisberger RB Dalvin Cook RB Clyde Edwards-Helaire WR Julio Jones WR Terry McLaurin WR Chase Claypool TE Jonnu Smith FLEX Greg Olsen DST Vikings ,,,
1438,2335859917,RespectDaPouch,0,165.34,QB Deshaun Watson RB Dalvin Cook RB DeeJay Dallas WR Keenan Allen WR Brandin Cooks WR John Brown FLEX Darren Waller TE Hunter Henry DST Falcons ,,,
1440,2335469037,Shhhhhh7,0,165.32,QB Kyler Murray RB Dalvin Cook RB Chase Edmonds WR Keenan Allen WR Tyler Lockett FLEX Larry Fitzgerald WR Jakeem Grant TE Hayden Hurst DST Falcons ,,,
1440,2337045111,markemusselman,0,165.32,QB Drew Lock RB Dalvin Cook RB Clyde Edwards-Helaire FLEX D'Andre Swift WR Stefon Diggs WR Chase Claypool WR Marvin Hall TE T.J. Hockenson DST WAS Football Team ,,,
1440,2330407433,hoff84,0,165.32,QB Kyler Murray RB Dalvin Cook FLEX James Conner RB David Johnson WR Sterling Shepard WR Jerry Jeudy WR Jakeem Grant TE T.J. Hockenson DST Giants ,,,
1443,2331792719,Tampico,0,165.3,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB David Johnson WR Tyler Lockett WR Jerry Jeudy WR Hunter Renfrow TE Hayden Hurst DST Giants ,,,
1443,2338153482,TUNAJMK,0,165.3,QB Russell Wilson RB Todd Gurley II RB DeeJay Dallas WR DK Metcalf WR Julio Jones FLEX Brandin Cooks WR Christian Kirk TE Irv Smith Jr. DST Vikings ,,,
1443,2338410541,renzer,0,165.3,QB Derek Carr RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Keenan Allen WR Jerry Jeudy WR Darnell Mooney TE Hayden Hurst DST Giants ,,,
1443,2338654296,zaunner,0,165.3,QB Russell Wilson RB Dalvin Cook RB DeeJay Dallas WR DK Metcalf WR Stefon Diggs WR Marvin Jones Jr. FLEX Jalen Guyton TE Greg Olsen DST Giants ,,,
1443,2337842834,sdmdc,0,165.3,QB Josh Allen RB Dalvin Cook RB Antonio Gibson WR Stefon Diggs WR Julio Jones FLEX Laviska Shenault Jr. WR Darnell Mooney TE Jonnu Smith DST Vikings ,,,
1448,2334398945,USPS_Drew,0,165.28,QB Patrick Mahomes FLEX Dalvin Cook RB Chase Edmonds RB Todd Gurley II WR Keenan Allen WR DeVante Parker WR Demarcus Robinson TE Tyler Eifert DST Falcons ,,,
1449,2337937241,4shelby5,0,165.24,QB Justin Herbert RB Dalvin Cook RB Nyheim Hines WR Tyler Lockett WR Terry McLaurin WR Mike Williams FLEX KJ Hamler TE Darren Waller DST Titans ,,,
1449,2338686408,korkalo1,0,165.24,QB Deshaun Watson RB Dalvin Cook RB James Robinson WR Julio Jones FLEX Jerry Jeudy WR John Brown WR Darnell Mooney TE Logan Thomas DST WAS Football Team ,,,
1451,2330762644,kptoy13,0,165.2,QB Russell Wilson FLEX Dalvin Cook RB Zack Moss RB J.K. Dobbins WR Robby Anderson WR Chase Claypool WR Nelson Agholor TE Jimmy Graham DST Ravens ,,,
1451,2331152442,captainmico,0,165.2,QB Josh Allen FLEX Dalvin Cook RB Chase Edmonds RB Josh Jacobs WR Stefon Diggs WR Diontae Johnson WR Marvin Hall TE Albert Okwuegbunam DST Giants ,,,
1451,2337690177,mjwilky,0,165.2,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Keenan Allen WR Brandin Cooks WR David Moore TE Noah Fant DST Cardinals ,,,
1451,2333254086,tourney_slayer,0,165.2,QB Josh Allen RB James Conner RB David Johnson WR Keenan Allen FLEX JuJu Smith-Schuster WR Christian Kirk WR Jerry Jeudy TE Jonnu Smith DST WAS Football Team ,,,
1451,2334611981,knipeja,0,165.2,QB Josh Allen RB Dalvin Cook RB Clyde Edwards-Helaire WR Adam Thielen WR Marvin Jones Jr. FLEX Diontae Johnson WR John Brown TE Noah Fant DST Giants ,,,
1451,2334789077,Damaga,0,165.2,QB Josh Allen RB Dalvin Cook RB David Johnson FLEX DeeJay Dallas WR Justin Jefferson WR Brandin Cooks WR DJ Chark Jr. TE Jonnu Smith DST Cardinals ,,,
1451,2335025156,becvark,0,165.2,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Julio Jones FLEX Terry McLaurin WR DJ Chark Jr. WR David Moore TE Evan Engram DST Steelers ,,,
1451,2338210020,wmw6151,0,165.2,QB Russell Wilson RB James Robinson RB Chase Edmonds WR Will Fuller V WR Christian Kirk WR Mike Williams FLEX Curtis Samuel TE Hayden Hurst DST Cardinals ,,,
1459,2338294570,Kappleby,0,165.18,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Le'Veon Bell WR DK Metcalf WR Tyreek Hill WR DeVante Parker FLEX David Moore TE Jonnu Smith DST Ravens ,,,
1459,2339845572,dmoore57,0,165.18,QB Philip Rivers RB Dalvin Cook RB DeeJay Dallas FLEX Will Fuller V WR Brandin Cooks WR DJ Chark Jr. WR Tim Patrick TE Jonnu Smith DST Steelers ,,,
1461,2334713990,ecaughie,0,165.16,QB Matt Ryan RB Dalvin Cook RB James Robinson WR Stefon Diggs WR Terry McLaurin WR Marvin Jones Jr. TE Hayden Hurst FLEX Jordan Akins DST Cowboys ,,,
1462,2331739775,Funderburk2k,0,165.14,QB Justin Herbert RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Chase Claypool WR DJ Chark Jr. WR KJ Hamler TE Evan Engram DST Raiders ,,,
1462,2336603580,Jdubs039,0,165.14,QB Deshaun Watson RB Christian McCaffrey RB Dalvin Cook WR Brandin Cooks WR Mike Williams WR Diontae Johnson FLEX Darnell Mooney TE Logan Thomas DST Cardinals ,,,
1462,2338908714,scarne2,0,165.14,QB Deshaun Watson RB Dalvin Cook FLEX Clyde Edwards-Helaire RB Zack Moss WR Cole Beasley WR Christian Kirk WR Mike Williams TE Hayden Hurst DST Ravens ,,,
1462,2331305691,CherryNWhite,0,165.14,QB Deshaun Watson RB Dalvin Cook RB Justin Jackson FLEX DeeJay Dallas WR Marvin Jones Jr. WR Jerry Jeudy WR Russell Gage TE Travis Kelce DST Giants ,,,
1462,2338995939,Freedom4,0,165.14,QB Deshaun Watson RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Tyreek Hill WR KJ Hamler TE Darren Waller FLEX Trey Burton DST Vikings ,,,
1462,2337562203,lcarl,0,165.14,QB Deshaun Watson RB Dalvin Cook RB Dion Lewis WR Calvin Ridley WR Sterling Shepard WR Curtis Samuel FLEX Travis Kelce TE Eric Ebron DST Giants ,,,
1468,2337665432,ERINHANNAH,0,165.12,QB Kyler Murray RB Dalvin Cook RB Antonio Gibson FLEX DeeJay Dallas WR DK Metcalf WR Sterling Shepard WR Darnell Mooney TE Logan Thomas DST Cardinals ,,,
1469,2337753413,felrod,0,165.1,QB Josh Allen RB Dalvin Cook FLEX James Robinson RB DeeJay Dallas WR Marvin Jones Jr. WR CeeDee Lamb WR John Brown TE Ian Thomas DST Steelers ,,,
1469,2338846085,chappel3284,0,165.1,QB Josh Allen RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Justin Jefferson WR Marvin Jones Jr. FLEX Diontae Johnson TE Logan Thomas DST Giants ,,,
1469,2339768294,mcdonacr,0,165.1,QB Josh Allen FLEX Dalvin Cook RB Chase Edmonds RB Justin Jackson WR Stefon Diggs WR Jerry Jeudy WR Darnell Mooney TE Noah Fant DST Falcons ,,,
1469,2329848586,mknudson33,0,165.1,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB Jordan Howard WR Stefon Diggs WR Julio Jones WR Darnell Mooney TE Albert Okwuegbunam DST Giants ,,,
1469,2330260421,Bigbirdberks,0,165.1,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Adam Thielen WR A.J. Brown WR Sterling Shepard FLEX David Moore TE Darren Waller DST Giants ,,,
1469,2330808866,modell_alex,0,165.1,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Marcus Johnson TE Will Dissly DST Giants ,,,
1469,2338148501,bkbulmer,0,165.1,QB Josh Allen RB James Robinson RB DeeJay Dallas WR Allen Robinson II WR Terry McLaurin FLEX Brandin Cooks WR John Brown TE Noah Fant DST Giants ,,,
1476,2330872513,guyk24,0,165.08,QB Patrick Mahomes RB Antonio Gibson RB D'Andre Swift WR Tyreek Hill WR Mecole Hardman WR Darnell Mooney TE Travis Kelce FLEX T.J. Hockenson DST Dolphins ,,,
1476,2336694874,strongarmbetting,0,165.08,QB Daniel Jones RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Terry McLaurin WR Brandin Cooks WR Sterling Shepard TE Evan Engram DST Ravens ,,,
1476,2338945790,jsmccrillis,0,165.08,QB Patrick Mahomes RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Sterling Shepard WR Jerry Jeudy WR Christian Blake TE T.J. Hockenson DST Bills ,,,
1479,2336380122,Damadbowler,0,165.04,QB Justin Herbert RB Dalvin Cook FLEX David Johnson RB Tony Pollard WR Stefon Diggs WR DJ Chark Jr. WR Mike Williams TE Noah Fant DST Giants ,,,
1479,2334653860,tomstockdale,0,165.04,QB Deshaun Watson RB Christian McCaffrey RB Dalvin Cook FLEX Justin Jackson WR Marvin Jones Jr. WR Diontae Johnson WR John Brown TE Hayden Hurst DST Falcons ,,,
1481,2337737204,eoac060606,0,165.02,QB Drew Lock RB Dalvin Cook RB J.K. Dobbins WR Stefon Diggs WR Julio Jones WR Marvin Jones Jr. FLEX Diontae Johnson TE Noah Fant DST Vikings ,,,
1482,2334169522,sixgoerss,0,165,QB Josh Allen RB Dalvin Cook RB James Conner WR Stefon Diggs WR Chase Claypool WR Curtis Samuel TE Hunter Henry FLEX Trey Burton DST Cardinals ,,,
1482,2338363233,sparty219,0,165,QB Russell Wilson RB Dalvin Cook FLEX Clyde Edwards-Helaire RB DeeJay Dallas WR JuJu Smith-Schuster WR CeeDee Lamb WR Mecole Hardman TE Eric Ebron DST Giants ,,,
1482,2336262430,wanderson34,0,165,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST Vikings ,,,
1482,2339788472,weaponx2012,0,165,QB Russell Wilson RB Dalvin Cook RB Melvin Gordon III WR DK Metcalf WR Sterling Shepard WR Darnell Mooney FLEX KJ Hamler TE Darren Waller DST Titans ,,,
1486,2337316291,sac1114,0,164.98,QB Patrick Mahomes RB Christian McCaffrey RB D'Andre Swift WR Tyreek Hill WR Justin Jefferson WR Marvin Jones Jr. TE Hayden Hurst FLEX Hunter Henry DST Cowboys ,,,
1487,2339108370,jennphantastic,0,164.96,QB Matt Ryan RB Dalvin Cook RB David Johnson WR Julio Jones WR Allen Robinson II WR Jerry Jeudy FLEX Gabriel Davis TE Evan Engram DST WAS Football Team ,,,
1487,2336723170,hosstrotter,0,164.96,QB Matt Ryan RB Dalvin Cook FLEX David Montgomery RB DeeJay Dallas WR Stefon Diggs WR JuJu Smith-Schuster WR Preston Williams TE Eric Ebron DST Vikings ,,,
1489,2339506721,playball66,0,164.94,QB Justin Herbert RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Terry McLaurin WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST Cardinals ,,,
1489,2335815997,topperchris,0,164.94,QB Justin Herbert RB Christian McCaffrey RB Antonio Gibson FLEX D'Andre Swift WR DK Metcalf WR Marvin Jones Jr. WR Danny Amendola TE Mike Gesicki DST Giants ,,,
