QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,102.32357142857143,132.90900000000002,174.13142857142856,2323,4226,4955,11504,3658
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,103.26071428571429,132.90614285714287,170.41857142857143,1573,4227,7241,13041,4369
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Panthers  (16006823),49600.0,100.32357142857143,132.905,179.93142857142857,4436,4228,1233,9897,2888
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Tee Higgins (16006408),Darius Slayton (16006436),Sterling Shepard (16006410),Evan Engram (16006650),Calvin Ridley (16006354),Texans  (16006822),49500.0,99.80642857142857,132.90428571428572,172.6342857142857,5031,4229,5987,15247,5430
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),50000.0,100.26571428571428,132.90414285714286,173.94857142857146,4500,4230,5083,13813,4759
Mitchell Trubisky (16006107),David Johnson (16006186),Giovani Bernard (16006212),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.83571428571429,132.90414285714286,172.65857142857143,6076,4231,5974,16281,5900
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),50000.0,101.91357142857143,132.904,176.33142857142857,2723,4232,3349,10304,3060
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49900.0,103.8307142857143,132.90214285714285,171.13857142857142,1195,4233,6889,12317,4027
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49500.0,99.47142857142858,132.9012857142857,174.0342857142857,5421,4234,5018,14673,5130
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Nick Chubb (16006158),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Texans  (16006822),49600.0,101.13142857142857,132.9012857142857,175.23428571428568,3511,4235,4147,11893,3835
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),50000.0,101.08357142857143,132.9,170.25142857142856,3568,4236,7319,15123,5366
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49800.0,100.45642857142857,132.8982857142857,178.81428571428572,4296,4237,1755,10288,3051
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),50000.0,99.0607142857143,132.89714285714285,176.62857142857143,5843,4238,3115,13196,4467
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49800.0,99.45071428571428,132.89614285714288,172.65857142857143,5441,4239,5970,15650,5633
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Eagles  (16006821),49900.0,102.7807142857143,132.89614285714285,171.88857142857142,1963,4240,6437,12640,4172
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),David Montgomery (16006160),Panthers  (16006823),49500.0,100.00357142857143,132.895,175.35142857142858,4838,4241,4054,13133,4427
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),49900.0,101.67571428571429,132.89414285714287,168.68857142857144,2935,4242,7834,15011,5320
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),50000.0,101.13571428571429,132.89414285714284,172.55857142857144,3507,4243,6031,13781,4745
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Eagles  (16006821),49600.0,102.30071428571428,132.89214285714286,175.63857142857142,2350,4244,3827,10421,3119
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49600.0,99.42142857142856,132.89128571428571,181.2842857142857,5482,4245,742,10469,3141
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49900.0,101.03142857142858,132.89128571428571,169.5742857142857,3631,4246,7575,15452,5521
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49900.0,98.39142857142858,132.89128571428571,174.28428571428572,6525,4247,4851,15623,5619
Matt Ryan (16006106),Austin Ekeler (16006162),Nick Chubb (16006158),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49700.0,100.79071428571429,132.89114285714285,175.59857142857143,3905,4248,3862,12015,3889
Matt Ryan (16006106),Jonathan Taylor (16006164),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),50000.0,99.96071428571429,132.89114285714285,178.68857142857144,4879,4249,1812,10940,3382
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Texans  (16006822),50000.0,101.64642857142857,132.8892857142857,172.0742857142857,2956,4250,6340,13546,4641
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49700.0,103.25571428571429,132.88914285714284,171.54857142857142,1574,4251,6650,12475,4100
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,101.1557142857143,132.88914285714284,173.40857142857143,3476,4252,5466,13194,4465
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,104.52571428571427,132.88914285714284,172.78857142857143,832,4253,5878,10963,3402
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49800.0,99.64357142857145,132.889,178.63142857142856,5203,4254,1847,11304,3561
Matt Ryan (16006106),Giovani Bernard (16006212),Austin Ekeler (16006162),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),50000.0,98.59357142857144,132.889,177.86142857142858,6341,4255,2267,12863,4290
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,100.01357142857144,132.889,179.31142857142856,4824,4256,1510,10590,3191
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Darius Slayton (16006436),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49500.0,101.18642857142856,132.88828571428573,175.0042857142857,3445,4257,4330,12032,3893
Jared Goff (16006105),David Johnson (16006186),Nick Chubb (16006158),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Eagles  (16006821),49800.0,100.7207142857143,132.88714285714286,173.57857142857142,3993,4258,5341,13592,4665
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Texans  (16006822),49600.0,101.34142857142857,132.88628571428572,174.6142857142857,3296,4259,4612,12167,3960
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Eagles  (16006821),49600.0,103.05071428571429,132.88614285714286,175.53857142857143,1720,4260,3913,9893,2887
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Eagles  (16006821),49600.0,100.91071428571429,132.88614285714286,175.45857142857145,3776,4261,3968,12005,3882
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49800.0,99.22357142857143,132.885,176.03142857142856,5694,4262,3544,13500,4615
Jared Goff (16006105),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49800.0,99.65642857142858,132.8842857142857,175.7842857142857,5192,4263,3725,13180,4452
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Randall Cobb (16006542),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49700.0,102.94571428571429,132.88414285714285,170.72857142857143,1793,4264,7106,13163,4442
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49900.0,99.61357142857145,132.88400000000001,176.08142857142857,5251,4265,3505,13021,4365
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49700.0,100.71071428571429,132.88214285714287,174.72857142857143,4008,4266,4531,12805,4259
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,100.83857142857144,132.882,174.74142857142857,3849,4267,4520,12636,4169
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,105.76857142857142,132.882,171.13142857142856,410,4268,6892,11570,3686
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49700.0,98.28071428571428,132.88114285714286,181.02857142857144,6622,4269,817,11708,3752
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49900.0,96.7807142857143,132.88114285714286,176.82857142857142,7666,4270,2968,14904,5264
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49500.0,101.2157142857143,132.87914285714285,178.85857142857142,3408,4271,1737,9416,2673
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49800.0,98.60642857142858,132.8782857142857,176.5342857142857,6331,4272,3188,13791,4748
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49600.0,102.71071428571429,132.87714285714287,170.24857142857144,2011,4273,7321,13605,4674
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49700.0,101.0007142857143,132.87614285714287,174.97857142857143,3674,4274,4348,12296,4014
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49500.0,98.12642857142856,132.87428571428572,180.2842857142857,6746,4275,1091,12112,3931
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Texans  (16006822),49800.0,100.27642857142857,132.8742857142857,175.2042857142857,4487,4276,4172,12935,4328
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Johnson (16006186),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49600.0,100.14571428571429,132.87414285714286,173.98857142857142,4682,4277,5055,14014,4849
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,100.11071428571428,132.87214285714288,172.42857142857144,4723,4278,6117,15118,5362
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Zach Ertz (16006662),David Montgomery (16006160),Panthers  (16006823),49900.0,102.10857142857144,132.872,170.68142857142857,2523,4279,7127,13929,4808
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Jonathan Taylor (16006164),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49700.0,102.50142857142856,132.8712857142857,172.3542857142857,2185,4280,6166,12631,4166
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),50000.0,101.29071428571429,132.87114285714287,182.22857142857143,3332,4281,487,8100,2076
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49700.0,102.39357142857143,132.87,171.58142857142857,2263,4282,6627,13172,4448
