Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13969,1269683977,cndukwe (16/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269710033,cndukwe (17/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
14089,1269161799,cimino20,0,109.2,QB Andrew Luck RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Marquez Valdes-Scantling WR Mike Williams TE Trey Burton DST Packers ,,,
14089,1262740185,ybbobsaibot (2/2),0,109.2,QB Drew Brees RB Alvin Kamara RB Tevin Coleman WR Calvin Ridley FLEX Larry Fitzgerald WR Tre'Quan Smith WR Chris Conley TE Travis Kelce DST Chargers ,,,
14089,1262929862,bearscubs3423,0,109.2,QB Patrick Mahomes RB Tarik Cohen RB Tevin Coleman WR Julian Edelman FLEX Cooper Kupp WR Calvin Ridley WR Christian Kirk TE Jordan Reed DST Chargers ,,,
14092,1268966138,atong126 (17/20),0,109.16,QB Patrick Mahomes FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Keenan Allen WR Adam Humphries WR Maurice Harris TE Benjamin Watson DST Buccaneers ,,,
14092,1269161391,bdurnell (1/2),0,109.16,QB Aaron Rodgers RB Kareem Hunt RB Tevin Coleman FLEX Dion Lewis WR Michael Thomas WR Keenan Allen WR Maurice Harris TE Benjamin Watson DST Rams ,,,
14092,1269170817,bdurnell (2/2),0,109.16,QB Aaron Rodgers RB Kareem Hunt RB Tevin Coleman FLEX Dion Lewis WR Michael Thomas WR Keenan Allen WR Maurice Harris TE Benjamin Watson DST Rams ,,,
14095,1263113376,ctxgeorge7 (1/2),0,109.14,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Tevin Coleman WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Patriots ,,,
14095,1265565929,ctxgeorge7 (2/2),0,109.14,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Tevin Coleman WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Patriots ,,,
14097,1269845069,kastro25 (5/20),0,109.1,QB Andrew Luck RB Melvin Gordon III RB Kareem Hunt FLEX Duke Johnson Jr. WR Marquez Valdes-Scantling WR John Ross WR Adam Humphries TE Jack Doyle DST Jets ,,,
14097,1269859803,kastro25 (13/20),0,109.1,QB Andrew Luck RB Melvin Gordon III RB Kareem Hunt FLEX Duke Johnson Jr. WR Marquez Valdes-Scantling WR John Ross WR Adam Humphries TE Jack Doyle DST Jets ,,,
14097,1269886233,kastro25 (15/20),0,109.1,QB Andrew Luck RB Melvin Gordon III RB Kareem Hunt FLEX Duke Johnson Jr. WR Marquez Valdes-Scantling WR John Ross WR Adam Humphries TE Jack Doyle DST Jets ,,,
14097,1269895303,kastro25 (20/20),0,109.1,QB Andrew Luck RB Melvin Gordon III RB Kareem Hunt FLEX Duke Johnson Jr. WR Marquez Valdes-Scantling WR John Ross WR Adam Humphries TE Jack Doyle DST Jets ,,,
14101,1268963643,MWITT45 (1/5),0,109.06,QB Patrick Mahomes RB Kareem Hunt RB David Johnson FLEX Dion Lewis WR Cooper Kupp WR Jarvis Landry WR John Ross TE C.J. Uzomah DST Patriots ,,,
14101,1269009562,MWITT45 (5/5),0,109.06,QB Patrick Mahomes RB Kareem Hunt RB David Johnson FLEX Dion Lewis WR Cooper Kupp WR Jarvis Landry WR John Ross TE C.J. Uzomah DST Patriots ,,,
14101,1262469930,gatorbaity22 (1/2),0,109.06,QB Aaron Rodgers FLEX David Johnson RB Jordan Howard RB Dion Lewis WR Julio Jones WR Jarvis Landry WR Marquez Valdes-Scantling TE Jimmy Graham DST Jets ,,,
14104,1266566567,Troveur (3/5),0,109.04,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Rams ,,,
14104,1268773983,Giffo13 (1/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268787922,Giffo13 (2/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268787941,Giffo13 (3/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268787949,Giffo13 (4/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268797195,Giffo13 (5/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268807174,Giffo13 (6/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1268816480,Giffo13 (7/7),0,109.04,QB Ryan Fitzpatrick RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Benjamin Watson DST Chiefs ,,,
14104,1269641663,Eagles1331,0,109.04,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Marvin Jones Jr. WR Marquez Valdes-Scantling WR Danny Amendola TE David Njoku DST Rams ,,,
14113,1266143287,Tmonty15,0,109.02,QB Marcus Mariota FLEX Kareem Hunt RB James White RB Dion Lewis WR Davante Adams WR Larry Fitzgerald WR Marquez Valdes-Scantling TE Jack Doyle DST Saints ,,,
14113,1267459108,templeowl33 (3/15),0,109.02,QB Philip Rivers RB Melvin Gordon III RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marquez Valdes-Scantling WR Tyrell Williams TE Travis Kelce DST Jets ,,,
14113,1267459126,templeowl33 (6/15),0,109.02,QB Philip Rivers RB Melvin Gordon III RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marquez Valdes-Scantling WR Tyrell Williams TE Travis Kelce DST Jets ,,,
14113,1267486671,templeowl33 (9/15),0,109.02,QB Philip Rivers RB Melvin Gordon III RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marquez Valdes-Scantling WR Tyrell Williams TE Travis Kelce DST Jets ,,,
14113,1267503510,templeowl33 (12/15),0,109.02,QB Philip Rivers RB Melvin Gordon III RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marquez Valdes-Scantling WR Tyrell Williams TE Travis Kelce DST Jets ,,,
14113,1267503532,templeowl33 (15/15),0,109.02,QB Philip Rivers RB Melvin Gordon III RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marquez Valdes-Scantling WR Tyrell Williams TE Travis Kelce DST Jets ,,,
14119,1268332636,ggeloso,0,108.98,QB Ryan Fitzpatrick RB Kareem Hunt RB Tarik Cohen FLEX Austin Ekeler WR Julian Edelman WR Brandin Cooks WR Adam Humphries TE O.J. Howard DST Jets ,,,
14120,1263081399,johnnyd0323,0,108.96,QB Aaron Rodgers RB James White RB Duke Johnson Jr. WR Davante Adams WR Tyler Boyd FLEX Adam Humphries WR Maurice Harris TE Jack Doyle DST Chargers ,,,
14120,1268735997,stud22.2 (1/4),0,108.96,QB Patrick Mahomes RB David Johnson RB Marlon Mack WR Tyler Boyd FLEX Marvin Jones Jr. WR Larry Fitzgerald WR Adam Humphries TE O.J. Howard DST Rams ,,,
14120,1266603005,ANRC,0,108.96,QB Patrick Mahomes RB Melvin Gordon III FLEX Adrian Peterson RB Ito Smith WR Tyler Boyd WR Keenan Allen WR Dede Westbrook TE Cameron Brate DST Titans ,,,
14120,1267108637,mlucktdi,0,108.96,QB Aaron Rodgers RB David Johnson RB Adrian Peterson FLEX Robert Woods WR Josh Gordon WR Mohamed Sanu WR Doug Baldwin TE Jimmy Graham DST Jets ,,,
14120,1265386555,tarebare (1/4),0,108.96,QB Patrick Mahomes RB Todd Gurley II RB T.J. Yeldon FLEX Josh Gordon WR Calvin Ridley WR T.Y. Hilton WR Kenny Golladay TE Jordan Franks DST Lions ,,,
14120,1265396513,tarebare (2/4),0,108.96,QB Patrick Mahomes RB Todd Gurley II RB T.J. Yeldon FLEX Josh Gordon WR Calvin Ridley WR T.Y. Hilton WR Kenny Golladay TE Jordan Franks DST Lions ,,,
14120,1265406169,tarebare (3/4),0,108.96,QB Patrick Mahomes RB Todd Gurley II RB T.J. Yeldon FLEX Josh Gordon WR Calvin Ridley WR T.Y. Hilton WR Kenny Golladay TE Jordan Franks DST Lions ,,,
14120,1265424806,tarebare (4/4),0,108.96,QB Patrick Mahomes RB Todd Gurley II RB T.J. Yeldon FLEX Josh Gordon WR Calvin Ridley WR T.Y. Hilton WR Kenny Golladay TE Jordan Franks DST Lions ,,,
14128,1262178024,amarkowitz06 (1/4),0,108.92,QB Jared Goff FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1262178070,amarkowitz06 (2/4),0,108.92,QB Jared Goff FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1262188228,amarkowitz06 (3/4),0,108.92,QB Jared Goff FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1262195715,amarkowitz06 (4/4),0,108.92,QB Jared Goff FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719452,ckubs (1/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719457,ckubs (2/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719479,ckubs (3/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719482,ckubs (4/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719490,ckubs (5/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719501,ckubs (6/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719520,ckubs (7/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719543,ckubs (8/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719559,ckubs (9/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719573,ckubs (10/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265719583,ckubs (11/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727525,ckubs (12/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727591,ckubs (13/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727614,ckubs (14/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727623,ckubs (15/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727636,ckubs (16/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727656,ckubs (17/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727661,ckubs (18/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727684,ckubs (19/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1265727699,ckubs (20/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268482917,Plover (1/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268482989,Plover (2/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268492228,Plover (3/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268492248,Plover (4/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502215,Plover (5/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502248,Plover (6/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502260,Plover (7/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502264,Plover (8/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502278,Plover (9/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268502282,Plover (10/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268511135,Plover (11/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268511149,Plover (12/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268511164,Plover (13/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268521228,Plover (14/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268521236,Plover (15/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268521270,Plover (16/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268521302,Plover (17/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268521307,Plover (18/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268529010,Plover (19/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14128,1268529019,Plover (20/20),0,108.92,QB Jared Goff RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE Chris Herndon DST Jets ,,,
14172,1269222692,Nickles22 (2/4),0,108.9,QB Drew Brees RB James White RB Marlon Mack WR Tyreek Hill WR Sammy Watkins WR Adam Humphries FLEX Travis Kelce TE Trey Burton DST Patriots ,,,
14173,1265523854,parra2k18,0,108.86,QB Tom Brady RB Melvin Gordon III RB Alvin Kamara FLEX Nyheim Hines WR Josh Gordon WR Calvin Ridley WR Tyrell Williams TE Gerald Everett DST Patriots ,,,
14173,1266171992,itsAvikinglife4me,0,108.86,QB Aaron Rodgers RB Alvin Kamara RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Marquez Valdes-Scantling WR Josh Doctson TE Trey Burton DST Rams ,,,
14173,1267097193,navy710 (1/2),0,108.86,QB Aaron Rodgers RB Alvin Kamara RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Marquez Valdes-Scantling WR Josh Doctson TE Trey Burton DST Rams ,,,
14173,1267114115,navy710 (2/2),0,108.86,QB Aaron Rodgers RB Alvin Kamara RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Marquez Valdes-Scantling WR Josh Doctson TE Trey Burton DST Rams ,,,
14173,1262428411,stewy3k,0,108.86,QB Patrick Mahomes RB Melvin Gordon III FLEX T.J. Yeldon RB Ito Smith WR Tyler Boyd WR DeSean Jackson WR Donte Moncrief TE Jimmy Graham DST Patriots ,,,
14173,1269609744,LouMassry,0,108.86,QB Aaron Rodgers RB Melvin Gordon III RB Kareem Hunt WR Josh Gordon WR Larry Fitzgerald WR Marquez Valdes-Scantling FLEX Chris Conley TE Trey Burton DST Rams ,,,
14179,1266121917,slayton84,0,108.84,QB Russell Wilson RB Melvin Gordon III RB Tevin Coleman WR Mike Evans WR Jarvis Landry WR Josh Gordon TE C.J. Uzomah FLEX Benjamin Watson DST Packers ,,,
14180,1267462417,jasoncardella (1/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267462422,jasoncardella (2/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267462431,jasoncardella (3/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267470986,jasoncardella (4/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267471017,jasoncardella (5/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267471023,jasoncardella (6/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267480827,jasoncardella (7/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267480860,jasoncardella (8/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267480870,jasoncardella (9/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267481040,jasoncardella (10/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267489912,jasoncardella (11/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267489947,jasoncardella (12/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267498537,jasoncardella (13/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267498650,jasoncardella (14/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267506553,jasoncardella (15/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
14180,1267506956,jasoncardella (16/20),0,108.82,QB Jared Goff RB Melvin Gordon III RB Kareem Hunt FLEX Dion Lewis WR Josh Gordon WR Marquez Valdes-Scantling WR Maurice Harris TE David Njoku DST Patriots ,,,
