QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Justin Herbert (15751354),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49500.0,110.30042857142858,144.72685714285714,192.76857142857142,3747,5364,4213,13324,3745
Derek Carr (15751367),Duke Johnson (15751464),Josh Jacobs (15751422),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),Robby Anderson (15751670),Rams  (15752149),49900.0,110.63142857142859,144.7237142857143,191.72199999999998,3304,5365,4829,13498,3796
Derek Carr (15751367),D'Andre Swift (15751460),Aaron Jones (15751412),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Darren Waller (15751946),Alvin Kamara (15751410),Rams  (15752149),49800.0,108.74142857142859,144.72371428571427,184.042,6168,5366,10422,21956,7199
Justin Herbert (15751354),Duke Johnson (15751464),Alvin Kamara (15751410),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49900.0,107.52042857142858,144.72185714285715,194.42857142857142,8222,5367,3250,16839,4985
Derek Carr (15751367),D'Andre Swift (15751460),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49600.0,108.40142857142858,144.72085714285714,191.59057142857142,6739,5368,4916,17023,5071
Justin Herbert (15751354),Aaron Jones (15751412),Alvin Kamara (15751410),Jakeem Grant (15751800),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49600.0,107.01042857142859,144.71971428571428,191.07999999999998,9046,5369,5278,19693,6185
Tom Brady (15751356),Duke Johnson (15751464),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Austin Hooper (15751968),Robby Anderson (15751670),Rams  (15752149),49500.0,108.37242857142857,144.71971428571428,190.572,6786,5370,5598,17754,5344
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),Terry McLaurin (15751652),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),50000.0,105.57242857142857,144.71971428571428,191.59199999999998,11041,5371,4914,21326,6884
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),Keenan Allen (15751648),Robby Anderson (15751670),Keelan Cole (15751772),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),49800.0,108.14242857142857,144.71971428571428,191.082,7145,5372,5274,17791,5351
Derek Carr (15751367),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49700.0,109.06142857142858,144.7187142857143,193.23199999999997,5652,5373,3910,14935,4261
Justin Herbert (15751354),Aaron Jones (15751412),Miles Sanders (15751424),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49800.0,107.11042857142859,144.71685714285715,189.20857142857145,8895,5374,6626,20895,6717
Justin Herbert (15751354),Duke Johnson (15751464),James Robinson (15751420),Terry McLaurin (15751652),Danny Amendola (15751746),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),50000.0,108.31042857142857,144.71685714285715,193.3385714285714,6890,5375,3829,16094,4697
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),Terry McLaurin (15751652),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49900.0,107.12242857142859,144.71685714285715,188.8205714285714,8865,5376,6885,21126,6804
Justin Herbert (15751354),James Robinson (15751420),Josh Jacobs (15751422),Davante Adams (15751638),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49900.0,111.36042857142859,144.71471428571428,188.74,2398,5377,6939,14714,4188
Tom Brady (15751356),Aaron Jones (15751412),Miles Sanders (15751424),Davante Adams (15751638),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),DJ Moore (15751702),Rams  (15752149),50000.0,111.25242857142858,144.70971428571428,181.892,2531,5378,11657,19566,6120
Justin Herbert (15751354),Aaron Jones (15751412),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49600.0,107.19042857142857,144.70685714285716,189.10857142857142,8758,5379,6678,20815,6684
Justin Herbert (15751354),Duke Johnson (15751464),James Robinson (15751420),Keenan Allen (15751648),DJ Moore (15751702),Stefon Diggs (15751644),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49800.0,108.39042857142859,144.70685714285716,193.23857142857142,6762,5380,3908,16050,4678
Justin Herbert (15751354),Duke Johnson (15751464),Aaron Jones (15751412),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),49800.0,102.79042857142859,144.70685714285716,191.51857142857142,12958,5381,4969,23308,7849
Justin Herbert (15751354),D'Andre Swift (15751460),Miles Sanders (15751424),Davante Adams (15751638),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49500.0,109.99042857142858,144.70685714285713,190.29857142857142,4168,5382,5798,15348,4416
Derek Carr (15751367),D'Andre Swift (15751460),Duke Johnson (15751464),Davante Adams (15751638),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),Aaron Jones (15751412),Lions  (15752142),49500.0,103.67142857142859,144.70585714285716,188.68057142857143,12620,5383,6986,24989,8644
Justin Herbert (15751354),D'Andre Swift (15751460),Alvin Kamara (15751410),Keenan Allen (15751648),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49600.0,107.53042857142857,144.7047142857143,193.23,8200,5384,3912,17496,5240
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),Davante Adams (15751638),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49500.0,103.42242857142858,144.7047142857143,185.31199999999998,12739,5385,9517,27641,9960
Justin Herbert (15751354),Miles Sanders (15751424),Josh Jacobs (15751422),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49600.0,109.36042857142859,144.7047142857143,191.32999999999998,5152,5386,5095,15633,4536
Justin Herbert (15751354),Miles Sanders (15751424),James Conner (15751414),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49900.0,109.81042857142859,144.7047142857143,187.26,4462,5387,8103,17952,5420
Tom Brady (15751356),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49900.0,109.74242857142858,144.7047142857143,192.982,4554,5388,4077,14019,3957
Derek Carr (15751367),D'Andre Swift (15751460),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49700.0,111.87142857142858,144.7037142857143,186.562,1875,5389,8634,15898,4616
Justin Herbert (15751354),Duke Johnson (15751464),James Conner (15751414),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),50000.0,111.12042857142858,144.70185714285714,186.66857142857143,2696,5390,8555,16641,4906
Justin Herbert (15751354),Duke Johnson (15751464),Aaron Jones (15751412),Robby Anderson (15751670),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),49900.0,103.56042857142859,144.6997142857143,192.67,12677,5391,4265,22333,7387
Derek Carr (15751367),Duke Johnson (15751464),Aaron Jones (15751412),Davante Adams (15751638),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49600.0,105.9814285714286,144.6987142857143,188.712,10498,5392,6958,22848,7627
Tom Brady (15751356),Aaron Jones (15751412),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Austin Hooper (15751968),Danny Amendola (15751746),Lions  (15752142),49800.0,107.80242857142858,144.69685714285714,181.8305714285714,7734,5393,11694,24821,8558
Derek Carr (15751367),Duke Johnson (15751464),James Robinson (15751420),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49800.0,107.86142857142859,144.69585714285716,193.50057142857142,7645,5394,3723,16762,4952
Justin Herbert (15751354),Duke Johnson (15751464),Alvin Kamara (15751410),Davante Adams (15751638),Jakeem Grant (15751800),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49900.0,105.49042857142858,144.6947142857143,189.57,11146,5395,6356,22897,7640
Justin Herbert (15751354),Duke Johnson (15751464),Alvin Kamara (15751410),Keenan Allen (15751648),DeVante Parker (15751706),DJ Moore (15751702),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49600.0,105.04042857142858,144.6947142857143,193.64,11604,5396,3653,20653,6605
Justin Herbert (15751354),Duke Johnson (15751464),Aaron Jones (15751412),DeVante Parker (15751706),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),49600.0,106.89042857142859,144.6947142857143,193.73999999999998,9211,5397,3603,18211,5528
Justin Herbert (15751354),Aaron Jones (15751412),Miles Sanders (15751424),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49600.0,109.91042857142858,144.6947142857143,180.95,4302,5398,12107,21807,7120
Tom Brady (15751356),Mike Davis (15751496),Miles Sanders (15751424),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49900.0,109.82242857142857,144.69471428571427,192.152,4436,5399,4548,14383,4073
Derek Carr (15751367),Aaron Jones (15751412),Josh Jacobs (15751422),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),50000.0,110.14142857142859,144.69085714285714,182.88057142857141,3940,5400,11175,20515,6539
Tom Brady (15751356),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),49600.0,109.09242857142857,144.68685714285715,192.31057142857142,5605,5401,4480,15486,4478
Derek Carr (15751367),Mike Davis (15751496),Miles Sanders (15751424),Keenan Allen (15751648),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49500.0,109.4514285714286,144.68585714285712,195.13057142857141,5000,5402,2854,13256,3729
Justin Herbert (15751354),Josh Jacobs (15751422),James Conner (15751414),Keenan Allen (15751648),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),DeVante Parker (15751706),Rams  (15752149),50000.0,111.28042857142857,144.68471428571428,192.43,2497,5403,4410,12310,3433
Tom Brady (15751356),Mike Davis (15751496),Miles Sanders (15751424),Keenan Allen (15751648),Stefon Diggs (15751644),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49700.0,109.90242857142859,144.68471428571428,192.052,4306,5404,4600,14310,4048
Derek Carr (15751367),D'Andre Swift (15751460),Alvin Kamara (15751410),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49600.0,112.25142857142858,144.68371428571427,189.66199999999998,1566,5405,6275,13246,3725
Justin Herbert (15751354),Aaron Jones (15751412),Josh Jacobs (15751422),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49700.0,108.8204285714286,144.68185714285715,181.7285714285714,6044,5406,11740,23190,7784
Justin Herbert (15751354),Duke Johnson (15751464),Aaron Jones (15751412),Terry McLaurin (15751652),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Miles Sanders (15751424),Lions  (15752142),49600.0,102.9104285714286,144.68185714285715,191.9985714285714,12925,5407,4639,22971,7674
Tom Brady (15751356),Duke Johnson (15751464),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),50000.0,108.54242857142857,144.68185714285715,193.25057142857142,6507,5408,3895,15810,4597
Derek Carr (15751367),Mike Davis (15751496),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49500.0,113.2314285714286,144.68085714285712,192.13057142857141,881,5409,4570,10860,2981
Justin Herbert (15751354),Duke Johnson (15751464),James Robinson (15751420),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49500.0,109.10042857142858,144.6797142857143,196.73999999999998,5594,5410,2138,13142,3688
Justin Herbert (15751354),D'Andre Swift (15751460),Duke Johnson (15751464),DeVante Parker (15751706),Robby Anderson (15751670),Stefon Diggs (15751644),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49900.0,107.83042857142858,144.67971428571428,199.02999999999997,7691,5411,1345,14447,4097
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),Terry McLaurin (15751652),DeVante Parker (15751706),Keelan Cole (15751772),Darren Waller (15751946),Alvin Kamara (15751410),Rams  (15752149),50000.0,106.28242857142858,144.67971428571428,188.562,10094,5412,7074,22580,7504
Justin Herbert (15751354),D'Andre Swift (15751460),Alvin Kamara (15751410),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),50000.0,109.02042857142858,144.67685714285716,190.3085714285714,5726,5413,5787,16926,5029
Justin Herbert (15751354),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49600.0,110.27042857142858,144.6747142857143,190.26,3787,5414,5821,15022,4307
Derek Carr (15751367),Aaron Jones (15751412),Josh Jacobs (15751422),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49900.0,107.58142857142859,144.67371428571428,182.19199999999998,8110,5415,11514,25039,8665
Tom Brady (15751356),Mike Davis (15751496),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),Stefon Diggs (15751644),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49800.0,108.81242857142858,144.67185714285714,192.83057142857143,6052,5416,4164,15632,4534
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),Keenan Allen (15751648),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49700.0,107.20242857142857,144.67185714285714,185.97057142857145,8732,5417,9077,23226,7811
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),49900.0,107.78142857142858,144.67085714285716,185.74057142857143,7780,5418,9236,22434,7436
Justin Herbert (15751354),Aaron Jones (15751412),James Conner (15751414),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49900.0,106.55042857142858,144.6697142857143,189.51999999999998,9707,5419,6394,21520,6981
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Robby Anderson (15751670),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49500.0,111.14042857142859,144.66971428571426,194.3,2670,5420,3318,11408,3179
